node_id,value_eur_m,derivation,source_id,source_url,period,confidence,notes
gdp_gov_exp_housing_community_d62_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF06 - D62)
gdp_gov_exp_housing_community_GF0601_housing_development_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0601 - D62)
gdp_gov_exp_housing_community_GF0602_community_development_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0602 - D62)
gdp_gov_exp_housing_community_GF0603_water_supply_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0603 - D62)
gdp_gov_exp_housing_community_GF0604_street_lighting_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0604 - D62)
gdp_gov_exp_housing_community_GF0605_randd_housing_and_community_am_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0605 - D62)
gdp_gov_exp_housing_community_GF0606_housing_and_community_amenitie_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0606 - D62)
gdp_gov_exp_health_d62_eur_m,1520.6,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF07 - D62)
gdp_gov_exp_health_GF0701_medical_products_appliances_an_d62_eur_m,267.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0701 - D62)
gdp_gov_exp_health_GF0702_outpatient_services_d62_eur_m,883.9,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0702 - D62)
gdp_gov_exp_health_GF0703_hospital_services_d62_eur_m,368.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0703 - D62)
gdp_gov_exp_health_GF0704_public_health_services_d62_eur_m,0.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0704 - D62)
gdp_gov_exp_health_GF0705_randd_health_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0705 - D62)
gdp_gov_exp_health_GF0706_health_nec_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0706 - D62)
gdp_gov_exp_recreation_culture_d62_eur_m,0.6,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF08 - D62)
gdp_gov_exp_recreation_culture_GF0801_recreational_and_sporting_serv_d62_eur_m,0.1,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0801 - D62)
gdp_gov_exp_recreation_culture_GF0802_cultural_services_d62_eur_m,0.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0802 - D62)
gdp_gov_exp_recreation_culture_GF0803_broadcasting_and_publishing_se_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0803 - D62)
gdp_gov_exp_recreation_culture_GF0804_religious_and_other_community_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0804 - D62)
gdp_gov_exp_recreation_culture_GF0805_randd_recreation_culture_and_r_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0805 - D62)
gdp_gov_exp_recreation_culture_GF0806_recreation_culture_and_religio_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0806 - D62)
gdp_gov_exp_education_d62_eur_m,491.5,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF09 - D62)
gdp_gov_exp_education_GF0901_pre_primary_and_primary_educat_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0901 - D62)
gdp_gov_exp_education_GF0902_secondary_education_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0902 - D62)
gdp_gov_exp_education_GF0903_post_secondary_non_tertiary_ed_d62_eur_m,0.1,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0903 - D62)
gdp_gov_exp_education_GF0904_tertiary_education_d62_eur_m,193.4,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0904 - D62)
gdp_gov_exp_education_GF0905_education_not_definable_by_lev_d62_eur_m,102.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0905 - D62)
gdp_gov_exp_education_GF0906_subsidiary_services_to_educati_d62_eur_m,195.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0906 - D62)
gdp_gov_exp_education_GF0907_randd_education_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0907 - D62)
gdp_gov_exp_education_GF0908_education_nec_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0908 - D62)
gdp_gov_exp_social_protection_d62_eur_m,40205.6,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF10 - D62)
gdp_gov_exp_social_protection_GF1001_sickness_and_disability_d62_eur_m,3287.5,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1001 - D62)
gdp_gov_exp_social_protection_GF1002_old_age_d62_eur_m,27731.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1002 - D62)
gdp_gov_exp_social_protection_GF1003_survivors_d62_eur_m,4212.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1003 - D62)
gdp_gov_exp_social_protection_GF1004_family_and_children_d62_eur_m,2732.8,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1004 - D62)
gdp_gov_exp_social_protection_GF1005_unemployment_d62_eur_m,1389.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1005 - D62)
gdp_gov_exp_social_protection_GF1006_housing_d62_eur_m,515.6,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1006 - D62)
gdp_gov_exp_social_protection_GF1007_social_exclusion_nec_d62_eur_m,336.7,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1007 - D62)
gdp_gov_exp_social_protection_GF1008_randd_social_protection_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1008 - D62)
gdp_gov_exp_social_protection_GF1009_social_protection_nec_d62_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF1009 - D62)
gdp_gov_exp_social_protection_other_d62_eur_m,-0.1,gdp_gov_exp_social_protection_d62_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (D62)
gdp_gov_exp_total_d4_eur_m,5526.9,sum(10_divisions),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Published Total (D4)
gdp_gov_exp_general_public_services_d4_eur_m,5526.3,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF01 - D4)
gdp_gov_exp_general_public_services_GF0101_executive_and_legislative_orga_d4_eur_m,0.3,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0101 - D4)
gdp_gov_exp_general_public_services_GF0102_foreign_economic_aid_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0102 - D4)
gdp_gov_exp_general_public_services_GF0103_general_services_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0103 - D4)
gdp_gov_exp_general_public_services_GF0104_basic_research_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0104 - D4)
gdp_gov_exp_general_public_services_GF0105_randd_general_public_services_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0105 - D4)
gdp_gov_exp_general_public_services_GF0106_general_public_services_nec_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0106 - D4)
gdp_gov_exp_general_public_services_GF0107_public_debt_transactions_d4_eur_m,5526.1,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0107 - D4)
gdp_gov_exp_general_public_services_GF0108_transfers_of_a_general_charact_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0108 - D4)
gdp_gov_exp_general_public_services_other_d4_eur_m,-0.1,gdp_gov_exp_general_public_services_d4_eur_m - sum(subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,Residual (D4)
gdp_gov_exp_defence_d4_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF02 - D4)
gdp_gov_exp_defence_GF0201_military_defence_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0201 - D4)
gdp_gov_exp_defence_GF0202_civil_defence_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0202 - D4)
gdp_gov_exp_defence_GF0203_foreign_military_aid_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0203 - D4)
gdp_gov_exp_defence_GF0204_randd_defence_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0204 - D4)
gdp_gov_exp_defence_GF0205_defence_nec_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0205 - D4)
gdp_gov_exp_public_order_safety_d4_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF03 - D4)
gdp_gov_exp_public_order_safety_GF0301_police_services_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0301 - D4)
gdp_gov_exp_public_order_safety_GF0302_fire_protection_services_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0302 - D4)
gdp_gov_exp_public_order_safety_GF0303_law_courts_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0303 - D4)
gdp_gov_exp_public_order_safety_GF0304_prisons_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0304 - D4)
gdp_gov_exp_public_order_safety_GF0305_randd_public_order_and_safety_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0305 - D4)
gdp_gov_exp_public_order_safety_GF0306_public_order_and_safety_nec_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0306 - D4)
gdp_gov_exp_economic_affairs_d4_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF04 - D4)
gdp_gov_exp_economic_affairs_GF0401_general_economic_commercial_an_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0401 - D4)
gdp_gov_exp_economic_affairs_GF0402_agriculture_forestry_fishing_a_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0402 - D4)
gdp_gov_exp_economic_affairs_GF0403_fuel_and_energy_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0403 - D4)
gdp_gov_exp_economic_affairs_GF0404_mining_manufacturing_and_const_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0404 - D4)
gdp_gov_exp_economic_affairs_GF0405_transport_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0405 - D4)
gdp_gov_exp_economic_affairs_GF0406_communication_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0406 - D4)
gdp_gov_exp_economic_affairs_GF0407_other_industries_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0407 - D4)
gdp_gov_exp_economic_affairs_GF0408_randd_economic_affairs_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0408 - D4)
gdp_gov_exp_economic_affairs_GF0409_economic_affairs_nec_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0409 - D4)
gdp_gov_exp_environmental_protection_d4_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF05 - D4)
gdp_gov_exp_environmental_protection_GF0501_waste_management_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0501 - D4)
gdp_gov_exp_environmental_protection_GF0502_waste_water_management_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0502 - D4)
gdp_gov_exp_environmental_protection_GF0503_pollution_abatement_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0503 - D4)
gdp_gov_exp_environmental_protection_GF0504_protection_of_biodiversity_and_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0504 - D4)
gdp_gov_exp_environmental_protection_GF0505_randd_environmental_protection_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0505 - D4)
gdp_gov_exp_environmental_protection_GF0506_environmental_protection_nec_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0506 - D4)
gdp_gov_exp_housing_community_d4_eur_m,0.4,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF06 - D4)
gdp_gov_exp_housing_community_GF0601_housing_development_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0601 - D4)
gdp_gov_exp_housing_community_GF0602_community_development_d4_eur_m,0.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0602 - D4)
gdp_gov_exp_housing_community_GF0603_water_supply_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0603 - D4)
gdp_gov_exp_housing_community_GF0604_street_lighting_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0604 - D4)
gdp_gov_exp_housing_community_GF0605_randd_housing_and_community_am_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0605 - D4)
gdp_gov_exp_housing_community_GF0606_housing_and_community_amenitie_d4_eur_m,0.2,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0606 - D4)
gdp_gov_exp_health_d4_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF07 - D4)
gdp_gov_exp_health_GF0701_medical_products_appliances_an_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0701 - D4)
gdp_gov_exp_health_GF0702_outpatient_services_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0702 - D4)
gdp_gov_exp_health_GF0703_hospital_services_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0703 - D4)
gdp_gov_exp_health_GF0704_public_health_services_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0704 - D4)
gdp_gov_exp_health_GF0705_randd_health_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0705 - D4)
gdp_gov_exp_health_GF0706_health_nec_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0706 - D4)
gdp_gov_exp_recreation_culture_d4_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF08 - D4)
gdp_gov_exp_recreation_culture_GF0801_recreational_and_sporting_serv_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0801 - D4)
gdp_gov_exp_recreation_culture_GF0802_cultural_services_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0802 - D4)
gdp_gov_exp_recreation_culture_GF0803_broadcasting_and_publishing_se_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0803 - D4)
gdp_gov_exp_recreation_culture_GF0804_religious_and_other_community_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0804 - D4)
gdp_gov_exp_recreation_culture_GF0805_randd_recreation_culture_and_r_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0805 - D4)
gdp_gov_exp_recreation_culture_GF0806_recreation_culture_and_religio_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0806 - D4)
gdp_gov_exp_education_d4_eur_m,0.1,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF09 - D4)
gdp_gov_exp_education_GF0901_pre_primary_and_primary_educat_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0901 - D4)
gdp_gov_exp_education_GF0902_secondary_education_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0902 - D4)
gdp_gov_exp_education_GF0903_post_secondary_non_tertiary_ed_d4_eur_m,0.1,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0903 - D4)
gdp_gov_exp_education_GF0904_tertiary_education_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0904 - D4)
gdp_gov_exp_education_GF0905_education_not_definable_by_lev_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0905 - D4)
gdp_gov_exp_education_GF0906_subsidiary_services_to_educati_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0906 - D4)
gdp_gov_exp_education_GF0907_randd_education_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0907 - D4)
gdp_gov_exp_education_GF0908_education_nec_d4_eur_m,0.0,FALSE,SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF0908 - D4)
gdp_gov_exp_social_protection_d4_eur_m,0.0,sum(mapped_subs),SRC_EUROSTAT_GOV10AEXP,https://ec.europa.eu/eurostat/databrowser/view/GOV_10A_EXP/,2023 Annual,High,2023 (GF10 - D4)
